;dia_semana;horario;uf;br;km;municipio;classificacao_acidente;sentido_via;condicao_metereologica;tipo_pista;uso_solo;latitude;longitude;ponte;declive;desvio_temporario;aclive;rotatoria;viaduto;curva;em_obras;reta;retorno_regulamentado;tunel;intersecao_de_vias;pista_molhada;ano;mes;dia;feriado;turno;vel_max;vel_min;latitude_radar;longitude_radar;altimetria_ponto;altimetria_antes;altimetria_depois;distancia_radar;proba_fatal;proba_leve;proba_feridos
466487;0.3333333333333333;0.6384341637010676;MG;40.0;0.4084269662921348;0.7534246575342465;1;0.5;0.2;0.0;1.0;-19.76061249;-44.1347544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.6666666666666666;0.609375;1.0;0.0;0.0;0.6374797269036052;0.0;0.5587321317588564;0.5587321317588564;0.5574494949494949;0.9750452782309855;0.039787404;0.361731;0.5984816
477972;0.8333333333333333;0.1615658362989324;MG;40.0;0.384430176565008;0.9008219178082191;1;0.0;0.2;0.0;0.0;-19.53622599;-44.25468498;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6363636363636364;0.3666666666666667;0.296875;0.0;1.0;1.0;0.6374797269036052;0.0;0.5338719701678061;0.5338719701678061;0.5416666666666666;0.9750452782309855;0.044601075;0.33981955;0.61557937
477863;1.0;0.30747330960854097;MG;40.0;0.4101123595505618;0.7534246575342465;1;0.0;0.2;0.0;0.0;-19.78164295;-44.11733194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.9090909090909091;0.6666666666666666;0.546875;0.3333333333333333;0.7142857142857142;0.6666666666666667;0.6374797269036052;0.0;0.5543816034804226;0.5543816034804226;0.5593434343434344;0.9750452782309855;0.05112259;0.31623846;0.632639
464759;1.0;0.0035587188612099647;MG;40.0;0.6448635634028892;0.484931506849315;0;0.0;0.2;0.0;0.0;-21.85782703;-43.37661004;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.3666666666666667;0.5390625;0.0;1.0;1.0;0.6374797269036052;0.0;0.41143567433188316;0.41454319453076444;0.417929292929293;0.9750452782309855;0.17118123;0.32329518;0.5055236
430710;0.0;0.6918149466192172;MG;40.0;0.41091492776886035;0.7534246575342465;1;0.5;0.2;0.0;0.0;-19.78946999;-44.11290699;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1818181818181818;0.3666666666666667;0.296875;1.0;1.0;1.0;0.6374797269036052;0.0;0.5518955873213176;0.5431945307644499;0.5606060606060607;0.9750452782309855;0.018442346;0.34110782;0.6404498
437772;0.3333333333333333;0.7736654804270463;MG;40.0;0.4617977528089887;0.4202739726027397;1;0.0;0.2;1.0;0.0;-20.25658707;-43.96098023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2727272727272727;0.6333333333333333;0.4921875;0.6666666666666666;0.8571428571428572;1.0;0.6374797269036052;0.0;0.8452454940957116;0.8452454940957116;0.8522727272727273;0.9750452782309855;0.019945513;0.23336664;0.7466878
444184;0.3333333333333333;0.702491103202847;MG;40.0;0.10369181380417335;0.4783561643835616;1;0.5;0.2;1.0;0.0;-17.70395211;-46.29471003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.8;0.6875;1.0;0.0;0.0;0.6374797269036052;0.0;0.36482287134866376;0.36544437538844;0.3705808080808081;0.9750452782309855;0.08246102;0.41905212;0.49848688
473402;0.8333333333333333;0.7202846975088969;MG;40.0;0.4845906902086677;0.24876712328767123;1;0.5;0.6000000000000001;1.0;0.0;-20.45280785;-43.8406927;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8181818181818182;0.9;0.4609375;1.0;0.0;0.0;0.6374797269036052;0.0;0.5966438781852081;0.5966438781852081;0.6136363636363636;0.9750452782309855;0.12052186;0.33437917;0.54509896
428911;0.3333333333333333;0.6669039145907474;MG;40.0;0.6265650080256823;0.484931506849315;1;0.0;0.0;0.0;0.0;-21.67939981;-43.44987329;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1818181818181818;0.03333333333333333;0.21875;1.0;1.0;1.0;0.6374797269036052;0.0;0.44437538844002483;0.44437538844002483;0.43750000000000006;0.9750452782309855;0.01670722;0.40191326;0.58137953
483365;0.5;0.2754448398576513;MG;40.0;0.41813804173354735;0.7534246575342465;1;0.0;0.2;0.0;0.0;-19.78637064;-44.1150856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.5666666666666667;0.4453125;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.5717837165941578;0.5717837165941578;0.5808080808080808;0.9750452782309855;0.02821454;0.27570775;0.6960777
427062;0.8333333333333333;0.6526690391459076;MG;40.0;0.4212680577849117;0.25095890410958904;1;0.5;0.6000000000000001;0.0;1.0;-19.8754469;-44.05345586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.5666666666666667;0.125;1.0;1.0;1.0;0.6374797269036052;0.0;0.5239279055313859;0.5239279055313859;0.5353535353535354;0.9750452782309855;0.021498132;0.17199409;0.8065078
448200;0.6666666666666666;0.03131672597864769;MG;40.0;0.45626003210272875;0.6054794520547945;2;0.0;0.2;1.0;0.0;-20.20195702;-43.97518158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.5;0.859375;0.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.8931013051584835;0.9018023617153511;0.9071969696969697;0.9750452782309855;0.06042157;0.18040553;0.75917286
433100;0.8333333333333333;0.9266903914590748;MG;40.0;0.6360353130016051;0.484931506849315;1;0.0;0.2;0.0;1.0;-21.79449311;-43.41425031;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1818181818181818;0.8;0.3984375;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.5605966438781852;0.5605966438781852;0.5946969696969697;0.9750452782309855;0.08382435;0.33023468;0.585941
456045;0.3333333333333333;0.3822064056939502;MG;40.0;0.03924558587479936;0.644931506849315;1;0.0;0.2;1.0;0.0;-17.24150062;-46.81848808;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.8666666666666667;0.171875;0.3333333333333333;0.5714285714285714;0.6666666666666667;0.6374797269036052;0.0;0.45618396519577376;0.4636420136730888;0.46338383838383845;0.9750452782309855;0.070484996;0.4520947;0.47742024
484104;0.3333333333333333;0.6526690391459076;MG;40.0;0.45585874799357945;0.6054794520547945;2;0.5;0.6000000000000001;1.0;0.0;-20.19509609;-43.97360482;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.6666666666666666;0.46875;1.0;0.0;0.0;0.6374797269036052;0.0;0.8520820385332504;0.8551895587321318;0.8655303030303031;0.9750452782309855;0.0683966;0.50796705;0.42363632
457633;0.6666666666666666;0.7202846975088969;MG;40.0;0.033707865168539325;0.644931506849315;1;0.0;0.2;1.0;1.0;-17.2188441;-46.8666753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6363636363636364;0.1;0.234375;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.4331883157240522;0.4331883157240522;0.4444444444444445;0.9750452782309855;0.034300745;0.13571301;0.8299863
459585;0.5;0.7893238434163702;MG;40.0;0.2339486356340289;0.9468493150684931;0;0.5;0.2;1.0;0.0;-18.32760097;-45.10834689;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6363636363636364;0.43333333333333335;0.3125;0.6666666666666666;0.0;0.0;0.6374797269036052;0.0;0.46053449347420755;0.46053449347420755;0.4627525252525253;0.9750452782309855;0.103141926;0.42259777;0.4742603
466739;0.8333333333333333;0.1615658362989324;MG;40.0;0.49293739967897277;0.24876712328767123;1;0.0;0.2;1.0;1.0;-20.52977973;-43.82351464;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.7333333333333333;0.625;0.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5475450590428838;0.5475450590428838;0.5757575757575758;0.9750452782309855;0.10908597;0.41272548;0.47818854
485046;0.5;0.599288256227758;MG;40.0;0.6428571428571429;0.5506849315068493;1;0.0;0.0;0.0;0.0;-21.84672919;-43.37899486;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.9999999999999999;0.8;0.5;1.0;1.0;1.0;0.6374797269036052;0.0;0.46985705407085143;0.46985705407085143;0.456439393939394;0.9750452782309855;0.023289256;0.4256601;0.55105066
439173;0.6666666666666666;0.3323843416370107;MG;40.0;0.6288121990369181;0.484931506849315;1;0.5;0.0;0.0;0.0;-21.70406297;-43.45067808;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2727272727272727;0.9;0.4765625;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.43940335612181475;0.4418893722809198;0.44633838383838387;0.9750452782309855;0.02538872;0.4012068;0.5734045
443750;0.5;0.47829181494661926;MG;40.0;0.5997592295345104;0.8241095890410959;1;0.0;0.2;1.0;1.0;-21.4328731;-43.55221915;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2727272727272727;0.5333333333333333;0.46875;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5525170913610938;0.5463020509633313;0.5612373737373737;0.9750452782309855;0.00746245;0.20800763;0.7845299
480747;0.16666666666666666;0.3145907473309609;MG;40.0;0.4173354735152488;0.25095890410958904;1;0.0;0.2;0.0;1.0;-19.84761911;-44.07276144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.16666666666666669;0.3515625;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.5717837165941578;0.5686761963952766;0.5808080808080808;0.9750452782309855;0.01691113;0.17461452;0.80847436
456553;0.8333333333333333;0.8306049822064058;MG;40.0;0.40329052969502405;0.3002739726027397;1;0.0;0.2;0.0;0.0;-19.715868;-44.160118;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.9333333333333333;0.1875;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.5649471721566189;0.5742697327532629;0.5738636363636364;0.9750452782309855;0.12276091;0.23135266;0.6458864
478194;0.3333333333333333;0.2434163701067616;MG;40.0;0.43980738362760835;0.6054794520547945;1;0.0;0.2;0.0;0.0;-20.03136499;-43.96967792;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.7333333333333333;0.5625;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.7787445618396519;0.7787445618396519;0.7828282828282829;0.9750452782309855;0.03461886;0.32292816;0.64245296
424964;0.5;0.33950177935943066;MG;40.0;0.6058587479935794;0.30904109589041096;0;0.5;0.8;0.0;0.0;-21.52696266;-43.52023602;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.16666666666666669;0.78125;0.3333333333333333;0.0;0.0;0.6374797269036052;0.0;0.5090118085767558;0.5059042883778744;0.5170454545454546;0.9750452782309855;0.05867328;0.34321555;0.59811115
419394;0.5;0.3750889679715303;MG;40.0;0.47351524879614765;0.4202739726027397;1;0.0;0.2;1.0;0.0;-20.36807799;-43.90982881;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03333333333333333;0.5078125;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.6942200124300808;0.6848974518334369;0.7051767676767677;0.9750452782309855;0.025717823;0.33734033;0.63694185
431747;0.16666666666666666;0.3822064056939502;MG;40.0;0.6325040128410915;0.484931506849315;1;0.0;0.2;0.0;0.0;-21.76073531;-43.44077826;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.7;0.15625;0.3333333333333333;0.7142857142857142;0.6666666666666667;0.6374797269036052;0.0;0.5438160348042262;0.5438160348042262;0.5448232323232324;0.9750452782309855;0.057580344;0.37650114;0.5659185
434960;0.16666666666666666;0.46761565836298935;MG;40.0;0.4101123595505618;0.7534246575342465;1;0.0;0.2;0.0;0.0;-19.78164295;-44.11733194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.13333333333333333;0.484375;0.3333333333333333;0.0;0.0;0.6374797269036052;0.0;0.5543816034804226;0.5543816034804226;0.5593434343434344;0.9750452782309855;0.09088276;0.38805443;0.5210628
484080;0.3333333333333333;0.5067615658362989;MG;40.0;0.21508828250401285;0.8405479452054794;1;0.0;0.0;1.0;0.0;-18.1662113;-45.290626;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.9999999999999999;0.6666666666666666;0.46875;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.40832815413300183;0.4133001864512119;0.41477272727272735;0.9750452782309855;0.038332257;0.28380638;0.6778614
460625;0.0;0.7345195729537367;MG;40.0;0.5361958266452649;0.19945205479452052;1;0.5;0.2;1.0;0.0;-20.95232841;-43.79297337;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6363636363636364;0.6333333333333333;0.359375;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.6619018023617154;0.6619018023617154;0.711489898989899;0.9750452782309855;0.060205437;0.266323;0.67347157
451198;0.8333333333333333;0.6669039145907474;MG;40.0;0.033707865168539325;0.644931506849315;1;0.0;0.2;1.0;1.0;-17.2188441;-46.8666753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5454545454545454;0.0;0.9765625;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.4331883157240522;0.4331883157240522;0.4444444444444445;0.9750452782309855;0.008635145;0.18730599;0.8040589
443974;0.16666666666666666;0.702491103202847;MG;40.0;0.40882825040128407;0.7534246575342465;1;0.5;0.2;0.0;1.0;-19.76728744;-44.12855905;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.7666666666666667;0.6796875;1.0;1.0;1.0;0.6374797269036052;0.0;0.5605966438781852;0.5605966438781852;0.5738636363636364;0.9750452782309855;0.0203222;0.24755336;0.73212445
470532;0.3333333333333333;0.3736654804270463;MG;40.0;0.03154093097913322;0.644931506849315;1;0.0;0.2;1.0;1.0;-17.21128483;-46.89011999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8181818181818182;0.3666666666666667;0.5;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.4282162834058421;0.4282162834058421;0.4450757575757576;0.9750452782309855;0.028989444;0.15899502;0.8120156
475724;0.6666666666666666;0.5672597864768684;MG;40.0;0.15890850722311398;0.4783561643835616;1;0.0;0.2;1.0;0.0;-18.00554485;-45.82960674;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.3;0.4609375;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.4940957116221255;0.4959602237414543;0.5018939393939394;0.9750452782309855;0.07610931;0.25118628;0.67270434
424470;0.0;0.2398576512455516;MG;40.0;0.22391653290529695;0.9468493150684931;1;0.5;0.2;1.0;0.0;-18.22833211;-45.2202001;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4666666666666667;0.609375;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.4630205096333126;0.45680546923555;0.4703282828282829;0.9750452782309855;0.04811473;0.15722147;0.79466385
481519;1.0;0.7879003558718862;MG;40.0;0.5150882825040128;0.24986301369863012;1;0.5;0.2;1.0;0.0;-20.75923238;-43.80557833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6363636363636364;0.4666666666666667;0.3203125;0.6666666666666666;0.0;0.0;0.6374797269036052;0.0;0.6277190801740211;0.6277190801740211;0.6376262626262627;0.9750452782309855;0.1040011;0.38209328;0.51390564
464204;0.8333333333333333;0.2754448398576513;MG;40.0;0.4934189406099518;0.24876712328767123;1;0.0;0.2;1.0;1.0;-20.53976711;-43.82092053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.26666666666666666;0.515625;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5494095711622126;0.5494095711622126;0.5574494949494949;0.9750452782309855;0.03256185;0.18591383;0.7815243
465072;0.3333333333333333;0.04982206405693951;MG;40.0;0.5969502407704654;0.8241095890410959;2;0.0;0.2;1.0;1.0;-21.41562494;-43.56352376;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.43333333333333335;0.5546875;0.0;0.5714285714285714;0.6666666666666667;0.6374797269036052;0.0;0.5344934742075823;0.5344934742075823;0.5429292929292929;0.9750452782309855;0.07907837;0.45816854;0.46275306
423594;0.0;0.2505338078291815;MG;40.0;0.39486356340288925;0.3002739726027397;1;0.0;0.2;0.0;0.0;-19.63737896;-44.20372986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9333333333333333;0.71875;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.6016159105034182;0.5798632691112492;0.6111111111111112;0.9750452782309855;0.06640228;0.34380567;0.589792
459402;0.0;0.9516014234875445;MG;40.0;0.5773675762439807;0.08493150684931507;0;0.0;0.6000000000000001;0.0;0.0;-21.2713795;-43.64890282;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6363636363636364;0.4;0.3046875;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.6836544437538844;0.6836544437538844;0.6811868686868687;0.9750452782309855;0.01682489;0.36503765;0.6181375
449922;0.8333333333333333;0.702491103202847;MG;40.0;0.44301765650080255;0.6054794520547945;1;0.5;0.2;0.0;1.0;-20.06084086;-43.97716423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.7666666666666667;0.921875;1.0;1.0;1.0;0.6374797269036052;0.0;0.8527035425730267;0.8527035425730267;0.8573232323232324;0.9750452782309855;0.02375971;0.18538643;0.79085386
431562;0.6666666666666666;0.40355871886121;MG;40.0;0.17833065810593898;0.4783561643835616;1;0.0;0.2;1.0;0.0;-17.96866701;-45.632118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1818181818181818;0.5333333333333333;0.3359375;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5164698570540708;0.5183343691733996;0.5246212121212122;0.9750452782309855;0.050685685;0.24799013;0.70132416
482543;0.3333333333333333;0.8519572953736655;MG;40.0;0.413322632423756;0.7534246575342465;0;0.5;0.2;0.0;1.0;-19.81628624;-44.08960124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.43333333333333335;0.4140625;0.6666666666666666;1.0;1.0;0.6374797269036052;0.0;0.559975139838409;0.5692977004350528;0.5688131313131313;0.9750452782309855;0.042747006;0.1953078;0.7619452
466028;0.5;0.7380782918149467;MG;40.0;0.6466292134831461;0.5506849315068493;1;0.0;0.2;0.0;0.0;-21.86534291;-43.36765294;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.5666666666666667;0.5859375;1.0;1.0;1.0;0.6374797269036052;0.0;0.37476693598508387;0.37476693598508387;0.3617424242424243;0.9750452782309855;0.035643127;0.19141042;0.7729465
448671;0.0;0.3217081850533808;MG;40.0;0.37118780096308185;0.9008219178082191;1;0.5;0.2;0.0;0.0;-19.4136917;-44.33879427;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.5666666666666667;0.875;0.3333333333333333;0.0;0.0;0.6374797269036052;0.0;0.5226848974518334;0.5214418893722809;0.5309343434343434;0.9750452782309855;0.059260488;0.33740595;0.6033336
482740;0.6666666666666666;0.6669039145907474;MG;40.0;0.44863563402889245;0.6054794520547945;2;0.5;0.2;0.0;1.0;-20.11861708;-43.96783926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.4666666666666667;0.421875;1.0;1.0;1.0;0.6374797269036052;0.0;0.8110627719080173;0.8129272840273462;0.8238636363636364;0.9750452782309855;0.014786977;0.18852577;0.7966873
446051;0.0;0.5316725978647687;MG;40.0;0.1203852327447833;0.4783561643835616;1;0.5;0.2;1.0;0.0;-17.78938301;-46.13614406;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.1;0.765625;1.0;0.5714285714285714;0.6666666666666667;0.6374797269036052;0.0;0.5282784338098198;0.5332504661280298;0.5366161616161617;0.9750452782309855;0.14359628;0.32428998;0.5321138
451925;0.16666666666666666;0.6455516014234876;MG;40.0;0.03531300160513644;0.644931506849315;2;0.0;0.2;1.0;1.0;-17.23101648;-46.85390396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5454545454545454;0.13333333333333333;0.0;1.0;0.0;0.0;0.6374797269036052;0.0;0.4319453076444997;0.4269732753262896;0.4387626262626263;0.9750452782309855;0.029284732;0.15944432;0.81127095
438310;0.0;0.702491103202847;MG;40.0;0.5937399678972712;0.8241095890410959;1;0.5;0.2;1.0;0.0;-21.394039;-43.56680295;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.7333333333333333;0.515625;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5612181479179614;0.5612181479179614;0.5669191919191919;0.9750452782309855;0.06245639;0.25439373;0.6831499
419403;0.5;0.4533807829181495;MG;40.0;0.5339486356340288;0.19945205479452052;1;0.0;0.6000000000000001;1.0;0.0;-20.94335;-43.810075;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.03333333333333333;0.5078125;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.6824114356743318;0.6817899316345556;0.6931818181818182;0.9750452782309855;0.024350869;0.3359941;0.63965505
455711;1.0;0.4889679715302491;MG;40.0;0.4025682182985554;0.3002739726027397;1;0.5;0.2;0.0;0.0;-19.70735708;-44.16736508;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.8;0.15625;1.0;0.0;0.0;0.6374797269036052;0.0;0.5748912367930391;0.5748912367930391;0.5839646464646465;0.9750452782309855;0.15441652;0.33730835;0.5082751
471839;0.6666666666666666;0.2683274021352313;MG;40.0;0.628892455858748;0.484931506849315;1;0.5;0.0;0.0;1.0;-21.70406297;-43.45067808;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.8181818181818182;0.6333333333333333;0.5625;0.3333333333333333;0.7142857142857142;0.6666666666666667;0.6374797269036052;0.0;0.43940335612181475;0.4418893722809198;0.44633838383838387;0.9750452782309855;0.05662502;0.4888067;0.45456827
465706;0.0;0.4462633451957296;MG;40.0;0.3491171749598716;0.6515068493150684;1;0.0;0.2;0.0;0.0;-19.21980485;-44.45033788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.5333333333333333;0.578125;0.3333333333333333;1.0;1.0;0.6374797269036052;0.0;0.4574269732753263;0.4574269732753263;0.4646464646464647;0.9750452782309855;0.02874383;0.25752428;0.7137319
467821;0.3333333333333333;0.8804270462633452;MG;40.0;0.3725521669341894;0.9008219178082191;1;0.0;0.0;0.0;0.0;-19.432903;-44.335877;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.7272727272727273;0.9;0.390625;0.6666666666666666;0.7142857142857142;0.6666666666666667;0.6374797269036052;0.0;0.47545059042883775;0.4779366065879428;0.4829545454545455;0.9750452782309855;0.041678682;0.5719211;0.3864002
445999;0.0;0.24697508896797155;MG;40.0;0.5635634028892457;0.08493150684931507;1;0.0;0.2;1.0;0.0;-21.219423;-43.740496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454545;0.1;0.765625;0.3333333333333333;0.8571428571428572;1.0;0.6374797269036052;0.0;0.7234307022995649;0.7234307022995649;0.7335858585858586;0.9750452782309855;0.07796371;0.21810251;0.7039338
427042;0.8333333333333333;0.6128113879003559;MG;40.0;0.309470304975923;0.27561643835616434;1;0.0;0.0;1.0;0.0;-18.90524802;-44.6867981;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.09090909090909091;0.5666666666666667;0.125;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.40832815413300183;0.40832815413300183;0.41477272727272735;0.9750452782309855;0.0570241;0.24473897;0.69823694
485277;1.0;0.6882562277580072;MG;40.0;0.5035313001605136;0.24986301369863012;1;0.5;0.2;1.0;0.0;-20.63591993;-43.81353421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.8333333333333334;0.5078125;1.0;0.8571428571428572;1.0;0.6374797269036052;0.0;0.5686761963952766;0.5686761963952766;0.5801767676767677;0.9750452782309855;0.07449067;0.3415801;0.58392924
